ASTCLS,CODE,NAME,SYMBOLCODE,SYMBOLNAME,ISINCODE,QUANTITY,UNITCOST,MARKETRATE,ACCRUEDINTEREST,MARKETVALUE,GainLoss,GainLoss Percentage,POSITIONFLAG,ASONDATE
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15933,NMDC Ltd - 28/07/2022,,134000,109.119866529,106.75,0,14304500,-317562.114886,-2.1718011617712,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15909,NTPC Ltd - 28/07/2022,,307800,141.231737251052,138.9,0,42753420,-717708.725873806,-1.65100089854954,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15954,Nestle India Ltd - 28/07/2022,,40,18070.805922,18460.55,0,738422,15589.76312,2.1567609086295,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15973,Nifty FNO SPOT - 28/07/2022,,10300,15763.7636699974,15990.45,0,164701635,2334869.19902653,1.43802162191774,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUTUREBORROW,Notional Amount Adj.,,-2866506203.25005,1,1,0,-2866506203.25005,0,0,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15923,Oil and Natural Gas Corporation Ltd - 28/07/2022,,300300,147.596967146539,121.2,0,36396360,-7927009.23410566,-17.8844915697565,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15892,Persistent Systems Ltd - 28/07/2022,,7650,3463.62701989529,3354.75,0,25663837.5,-832909.202198999,-3.14343950055527,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15944,Power Grid Corporation of India Ltd - 28/07/2022,,221400,212.603384127073,211.25,0,46770750,-299639.245733962,-0.636576944732019,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15934,Reliance Industries Ltd - 28/07/2022,,19750,2587.85030506252,2418.25,0,47760437.5,-3349606.02498473,-6.55371389646206,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15916,SBI Life Insurance Company Ltd - 28/07/2022,,28500,1064.74363929462,1120.6,0,31937100,1591906.28010344,5.24599148978137,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT16011,SRF - 28/07/2022,,4500,2056.7375597375,2066.2,0,9297900,42580.98118125,0.460070377851595,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15910,Shree Cements - 28/07/2022,,1575,19286.5276010862,19741.4,0,31092705,716424.028289254,2.35849816162965,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15917,Sun Pharmaceuticals Industries Ltd - 28/07/2022,,53200,833.470253822256,840,0,44688000,347382.496655981,0.783440818409402,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15912,TATA Motors Right Issue - 28/07/2022,,260775,417.340868622581,417.6,0,108899640,67574.9849464397,0.062091061983518,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15967,Tata Chemicals - 28/07/2022,,26000,796.406671999616,813.45,0,21149700,443126.528009984,2.14002827947079,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15911,Tata Consumer Products Ltd - 28/07/2022,,90000,735.917628154731,751.05,0,67594500,1361913.46607421,2.05625891626112,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15893,Tata Steel Ltd - 28/07/2022,,127500,877.568190083314,861.1,0,109790250,-2099694.23562254,-1.87657099122412,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15918,Tech Mahindra Ltd - 28/07/2022,,80400,984.447330444363,983.45,0,79069380,-80185.3677267852,-0.101308664620262,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15894,Titan Company Ltd - 28/07/2022,,21000,1943.46194815471,2014.4,0,42302400,1489699.08875101,3.65008699617919,Long,06/07/2022
